"Gene","VIF","CV"
"100271722",1.37795734152978,0.257793170484959
"100134938",1.47863390664215,0.257740241662478
"284615",1.83959775407831,0.257703953758925
"84898",1.7896638244358,0.257615941588124
"51148",3.07267646847474,0.25740615442024
"3175",2.24830561080747,0.257401722634906
"374393",2.39066381328301,0.257354382038764
"84775",2.0407296309737,0.257334726110229
"5270",1.50480747291008,0.257275088470014
"79799",1.38387023667198,0.257271248671651
"4515",1.38884516677619,0.257187654250428
"115399",1.76053319885159,0.257184804176593
"100133957",1.32440133440013,0.257164883083549
"162681",3.12137743237743,0.257148528591602
"153768",1.9653552233528,0.257114359936706
"85004",1.96501479149628,0.257095177599797
"10635",3.94336074377102,0.257036207222065
"10505",1.54735626045598,0.256986693738259
"257169",1.26209208233844,0.256978965772552
"10962",1.49863608586204,0.256812579433384
"57188",1.8141518188569,0.256778981372814
"140",2.13838281635763,0.256777087511813
"349075",2.64116876384938,0.256729573841449
"115727",2.95253704547746,0.256705291993867
"151",1.65547243834208,0.256671770213707
"153733",1.92384566048621,0.256539480441822
"3833",3.96481882385924,0.256477291298941
"2650",1.75632000003261,0.256473362096749
"6662",1.95758891268003,0.256433351151489
"255743",2.75114063691911,0.256418265445891
"1234",6.90438269028768,0.256357544700093
"10148",4.17191220825021,0.256354265274306
"8857",2.26810733629261,0.256298665127306
"6337",1.47520274586264,0.256199047651729
"283229",1.42534324854394,0.25619333683972
"80210",3.10835021064081,0.256138024877818
"1953",1.65033725135109,0.256119111293626
"4015",1.47084636284194,0.256118078103044
"6533",3.4633981143693,0.256057850360064
"8614",1.35898838646945,0.256044975744862
"5933",2.90019661521326,0.256035953469336
"729597",1.45365016631957,0.255950954743601
"146183",1.46321524633322,0.255827894301843
"5579",3.67769642717732,0.25572691366259
"653820",3.9284062352776,0.255677666572821
"170959",2.93803770188912,0.255648118341051
"1524",2.08802996987997,0.255642286918498
"993",2.80672605636084,0.255631869311519
"9783",2.00271434636175,0.25558183125514
"84541",2.09701424030476,0.255303208137786
"64092",8.87799183906308,0.255207520547512
"29957",3.02032325159716,0.254917837586067
"8608",2.61380784959328,0.254871854480923
"150356",1.40388059883364,0.254859925255324
"6517",1.36076302714317,0.254704899739033
"113622",1.23288226621412,0.254640849394064
"199920",1.95535712555264,0.254603648892865
"92126",1.69763315572164,0.254482086965869
"635",1.96809971482519,0.254471664862243
"84436",2.29069937647386,0.254350990332591
"8477",11.9547383597599,0.254262096858881
"50853",1.88970734275115,0.254240494116274
"978",1.64491229630529,0.254213990613082
"94240",1.5893069059446,0.254190308452873
"90333",3.57440147836037,0.254156873824779
"1880",2.77823174123845,0.254136088309507
"140699",1.71011309283553,0.254075802367911
"7802",1.30649036300109,0.254039402286224
"56241",2.69645435530772,0.253992140562415
"374654",1.71887756815217,0.253974837591735
"2170",2.92324264658999,0.253964076980348
"1558",2.77694796680613,0.253813716772833
"129080",2.35702799050047,0.25380028501897
"29800",3.5811856032119,0.253745829091865
"3135",1.38472515969933,0.253700213369382
"53637",1.2121323825899,0.253699154585946
"163183",1.66882778591046,0.253523745654732
"26052",1.34380575565135,0.253518495576312
"912",1.57195671458828,0.253511953182429
"81629",1.57687490160561,0.253464913868004
"53346",2.89273865235145,0.253435384754955
"81620",2.19115367641874,0.253215606904073
"55200",1.61437946136623,0.253017837343171
"3932",2.27328132752554,0.253003737277032
"54619",1.76387241187348,0.252940081891237
"79927",1.88643781951021,0.252922404304257
"22859",1.24547094082775,0.252909507207213
"200958",1.5693874795874,0.252898501926744
"84866",1.71839994193146,0.252865618515525
"6232",1.31591023949977,0.252726835460389
"27347",1.66747327417511,0.25271289251183
"79705",3.82617516672734,0.252706869394428
"127933",2.55633496496361,0.252698358105865
"1906",2.39762846719178,0.252558604359448
"5996",2.32151018260391,0.25252520676551
"115123",1.81055058037382,0.252405065009198
"64094",2.10313352714155,0.252383658391807
"6334",1.79754583890554,0.252315859496007
"4942",1.35421954305566,0.25221679819133
"203328",1.2806261404599,0.252214452054129
"399959",1.63751391463098,0.252213761300519
"84281",1.60048568874733,0.252202643856427
"643866",1.16064791960413,0.252196541350441
"55010",2.53088359889344,0.252110285434365
"619279",2.0294092693801,0.252095742558713
"27145",1.46431227004849,0.251892136392523
"285600",1.86183042729885,0.251866719246841
"54470",1.88800084400123,0.251853518385792
"151742",1.85169448582471,0.251784997136032
"388588",1.47876470543357,0.251726060288573
"145483",2.20734694065395,0.25159117042478
"8529",2.55768890908469,0.251579823942514
"148808",2.39436651843613,0.251566266419025
"55214",1.55093386049609,0.251515595613562
"92558",1.63700816865113,0.251452189210767
"1564",1.30722027122645,0.251429640750878
"8534",2.09104538866571,0.251258424892605
"1610",2.80488917709016,0.251187858494387
"51514",3.00459336116184,0.251163508297572
"84793",1.88355171761114,0.251158764650959
"161176",2.19253663654504,0.251068628430735
"84622",1.95367310418402,0.2510240101818
"924",1.26085254540125,0.250942415498049
"9985",1.66364258587942,0.250938322382339
"649330",1.20749469494177,0.250808009607018
"4487",1.89963811973223,0.250798773805814
"339524",1.20309175432229,0.250643527347728
"9121",1.39781809931741,0.250607355970516
"3600",2.48481330779399,0.250563328388111
"79632",1.76406747695357,0.250457707877325
"10815",1.61248718402695,0.250434091865237
"114770",1.88074094701093,0.250409926902697
"100132406",3.06468229046055,0.250407484493481
"126374",4.3646332281864,0.250405346980641
"50861",1.44128930597771,0.250388069611933
"59271",1.59645104436274,0.250260318700561
"113540",3.35587737435304,0.250208136730782
"100133985",1.84564442473106,0.250032018366366
"166336",1.67743172531678,0.250018583708943
"9175",1.83323358099078,0.25001042244308
"55206",3.1895671556898,0.250009703740094
"494514",1.34988487647957,0.24990007861937
"400818",2.38347125242494,0.249885367965412
"8530",6.72641057980228,0.249852072457665
"9750",2.03501458323729,0.249769287853721
"84278",1.42055026570789,0.249630650021556
"914",10.7564736984967,0.249515997554665
"3627",1.44810801341327,0.24949238862333
"1346",3.48644913084775,0.249391774738081
"4983",1.26691066164442,0.249238667922982
"91624",2.87838927023545,0.249188365730943
"100132341",2.23035387631087,0.249174935624802
"154",1.54059200406796,0.249130072899761
"389170",1.44394965331809,0.248947125830309
"6999",2.23695752154304,0.248917735736896
"56666",1.33837747182993,0.248912380334268
"971",7.45097423536197,0.248900484564907
"3750",1.96487942171661,0.248872906443316
"3270",1.28475812805884,0.248770881886431
"7535",8.02516795453053,0.248697531487899
"8927",1.24075447115727,0.248693677956558
"63951",1.62716353089407,0.248650966642802
"728621",2.30680456628086,0.248637310027687
"377841",1.67266361944201,0.248569786150978
"115557",2.63645732564153,0.248500674488578
"1306",1.75428473752022,0.248415292722163
"259266",1.78592461734479,0.248320205658935
"10246",1.44173163868899,0.248253229819591
"57146",2.69398741839685,0.248241121599822
"114804",1.55550317390411,0.248142324252414
"124751",2.408112056788,0.248093296862967
"130026",2.37340744065809,0.2480853218342
"7152",1.62572299616188,0.248056476584088
"10859",4.68418809113507,0.247890805771025
"8564",2.16332545599077,0.247631192272764
"388323",1.56093553185497,0.247601975473937
"3898",2.42002156988929,0.247533561705204
"10216",1.52253341812067,0.247499384587753
"130162",2.25587260724433,0.247454276617686
"130827",1.21037094361994,0.247405050710727
"5742",1.43069709930661,0.247393991674534
"5087",1.37816354860001,0.247358633993395
"9134",1.96436321955028,0.247265862325864
"100129534",1.22745855561637,0.247147838684955
"6660",2.48221049354917,0.246929826769705
"374403",2.38276461042181,0.24689846738594
"158787",1.63334711169085,0.246628966533053
"255809",1.29651772936201,0.246588410163979
"64221",1.56383026872175,0.246583012919385
"80303",1.43986788996789,0.24654405332544
"3001",2.86347337552958,0.246507991346796
"83694",1.47952135940288,0.24649582040307
"6676",1.63451796723748,0.246495381056973
"64005",3.48733395504865,0.246336253832031
"4352",1.2924806860692,0.246279108630454
"54986",1.26314204388075,0.246260142136945
"440138",1.34925957456549,0.246247924385042
"54503",4.03466925379025,0.246229394085264
"56895",1.79046958407596,0.246014153853429
"5608",1.25477092972195,0.245999073064255
"79825",1.92014761765298,0.245983458203524
"22977",1.79595364348044,0.245922770324083
"112817",2.19203095644703,0.245893974535668
"347902",1.75132910167996,0.245889389533684
"890",1.34938502421738,0.245882489060731
"100270710",1.85433264405553,0.245635469310017
"5427",2.22441055406683,0.245634288743904
"257218",3.20348969278508,0.245602768918191
"55466",1.33293535553817,0.245528021898777
"152641",1.65837616250505,0.245461847515965
"9722",1.30883961725483,0.245332526959957
"10114",3.71232966960476,0.245319744088712
"3977",2.26305021321056,0.245307731455201
"114884",1.91018457400953,0.245251521976279
"283120",1.30546397795297,0.245114624103624
"51196",1.82730761344003,0.24510369659598
"55086",2.06384395285799,0.245092783507471
"284111",1.90170022289284,0.245084385078476
"100130086",1.3687681880848,0.245077234391622
"84959",2.5221151813237,0.245039882507437
"92285",1.67267704631034,0.244996792798408
"9641",2.7251514287478,0.244943163415404
"388389",2.21267877631342,0.244859467603485
"7678",2.26387246893586,0.244818613558228
"284403",3.02103753271946,0.244812229159834
"79734",1.83849704246898,0.244807123709628
"64174",3.52662877206104,0.24477268636806
"126014",3.71691622677375,0.244761886402707
"340526",1.51997744696808,0.244720287031201
"283316",1.74082724554532,0.244664509663072
"55335",1.82909007690941,0.244476952515682
"143666",1.63077420420946,0.244473794335548
"6493",1.92821200907121,0.244423786591097
"286097",1.87601441338207,0.24437985265695
"940",1.9303509538535,0.244366878990897
"8363",1.40775234585762,0.244236566260268
"84657",1.41401813095898,0.244232317641104
"1837",1.3938957057028,0.243953617470181
"2882",1.56606209438601,0.243947276817119
"7357",2.30400746156678,0.243839653606272
"5214",2.32726926698663,0.243796150069952
"5105",2.51829355367164,0.243745310882555
"285512",1.48623143754611,0.243726679379094
"54658",1.51096280278079,0.243559224428555
"339456",1.3296485863034,0.24341492677057
"9700",2.04519125457578,0.243364593807102
"92292",4.40530439397197,0.243202232121125
"6586",1.59786178751182,0.243200906991543
"138162",1.87646121019416,0.243122028243242
"990",2.58601580488925,0.24311213206551
"154661",2.46886573192372,0.243060916376679
"126231",1.67558258626939,0.242977798721809
"27115",1.74714945505082,0.242892086261733
"11326",3.02855789803086,0.242701631195476
"126393",1.29301560745937,0.242629670606378
"55321",1.3181933678037,0.242623560398589
"79846",1.36448366319852,0.242577413583061
"173",2.70810351151119,0.242522909072152
"8577",2.01892874717198,0.242317002374987
"30817",4.22481596498042,0.241974262345779
"64359",2.07144565971265,0.241948446876659
"285613",1.52476520517813,0.241942979636905
"1893",3.72644901015257,0.241910911821526
"259307",1.88879865010281,0.241906525726085
"9586",1.69992905200495,0.241885099335705
"55582",2.57884263281092,0.241798769204533
"51765",1.58223778991143,0.241774375927315
"57684",3.11234817722113,0.241757608688887
"79899",2.05377251404977,0.241748010000488
"6911",1.57545548012043,0.241715273080916
"84849",1.29885868243969,0.24166077747661
"85460",1.49835017151839,0.241653309926394
"100130691",1.42466645456587,0.241652962150697
"1373",2.26181162706554,0.241647052613918
"143188",1.15827272553659,0.24162088361672
"147166",1.56926731689286,0.241610727215651
"91373",2.03582161004136,0.241588682753828
"23466",2.0248186664808,0.241555141257184
"377677",1.42148868592496,0.241481592340865
"51760",1.4454925440723,0.241458210891489
"4283",1.91019239329175,0.241417297310518
"9066",1.91078622994684,0.241238569455608
"57125",1.75114209127621,0.241165407992082
"100131193",1.40095283855495,0.241065974375766
"100125288",1.8106794688521,0.241052454535413
"55897",1.61936673307871,0.241044807625316
"3606",1.43041260258551,0.241019679094354
"54972",1.97259339266054,0.24100252522916
"253724",1.42544694372698,0.24097148120428
"64241",2.30935207532336,0.240934135318495
"9180",1.99139481749632,0.240916304866673
"8671",1.85304732280895,0.240839496099073
"84626",1.94895577356777,0.24081057377345
"163702",1.38406491881964,0.240803197849336
"4629",1.26081804942036,0.24078643510555
"100170841",1.44384907574964,0.240763456109588
"55143",4.84635801755648,0.240751148888568
"3489",2.12131005103078,0.240739946603755
"1152",1.87550701293251,0.240666652207909
"5778",3.20264932456863,0.24061628743203
"983",4.28193364834092,0.240591753296961
"55908",1.49170546298394,0.240565815687042
"6351",2.3759681419794,0.240550690654104
"221178",2.43552326195905,0.240465058046097
"11169",3.86810352788701,0.240460099795019
"140733",1.37030573179581,0.240451253229248
"219333",2.63398218122788,0.240227610546355
"93953",1.3725810826678,0.240078326987908
"7273",1.25995367858963,0.240065991447608
"6004",1.47270165967274,0.240023986503383
"22835",1.94154115878406,0.239890339835988
"4692",1.64671842646611,0.239649864100251
"79815",1.63272371327391,0.23962202411561
"1869",1.84372809099262,0.239523302811949
"4837",1.58967237190481,0.239490516568956
"5915",1.6858800222487,0.239382361509187
"7941",1.26092871140184,0.239207790765155
"3371",1.77262272543021,0.239151714767803
"285962",1.63073049819346,0.239148966387536
"54058",2.82349218950477,0.23900369501708
"2041",2.05746269648077,0.23897615303449
"6330",1.31742620427773,0.238855855282846
"10172",2.03286608636567,0.238761808730695
"84058",2.23212588701382,0.238658315897118
"163175",1.35802173483942,0.238564285157286
"51171",1.3697259717591,0.238353658390915
"7409",4.92492929555476,0.238340269539145
"169792",3.95469674680611,0.238335488507903
"57210",1.73172462494743,0.238320303472903
"284593",1.51545390212586,0.238304330526321
"51716",1.29547439238156,0.238293849725933
"2305",5.62613780677396,0.238279003132907
"64218",4.11053564870412,0.238270465149662
"128553",1.56052468721663,0.238229410734495
"654",1.54510018657375,0.238221996891372
"3177",1.66913576501514,0.238218281231324
"10603",4.81652104129815,0.238189295882811
"387036",1.52726896357126,0.238184816732435
"23612",1.63913856669118,0.238139727563771
"643854",1.51230800432034,0.23805686905548
"9495",1.83574264143388,0.238047308728432
"90865",1.88419841250601,0.237886541639818
"55225",1.8753597232944,0.237848761253695
"28514",1.62956125890411,0.2377927513101
"8418",1.19143690296664,0.237792339058135
"4345",1.74229278909854,0.237694780294575
"2027",1.19367978201928,0.237576462530997
"256394",1.80707134764021,0.237574439019597
"5973",1.54790530827249,0.237522882713932
"11006",3.52162206848235,0.237488112079405
"8910",1.44318139443857,0.237418696245413
"10234",4.61715586665639,0.23730356460365
"7097",1.97565911972325,0.237273836155985
"401494",4.21424046258929,0.23722840806043
"26996",1.40638620407836,0.237222567193454
"90506",1.36309240505341,0.237195150926063
"133418",2.26209745031896,0.23715609979979
"5784",2.56732032669611,0.237075284002418
"11037",1.70487150441688,0.236934035960419
"29089",3.73310125626133,0.236878256739849
"6348",1.85536536863488,0.236839732072468
"64403",2.16198605455601,0.236798062116352
"7849",1.24122083191407,0.236673208102636
"57460",1.92576680953042,0.236647584658588
"652",1.37956250410013,0.236573343896549
"400566",1.49236755124222,0.236528747173406
"10462",2.21441834665393,0.236422153707949
"392490",1.17201331546643,0.236348931198168
"78995",3.06922519704728,0.236264426938252
"122773",1.89602951901973,0.236222720953154
"116828",1.80518328980128,0.236220870822531
"7153",5.10745790135209,0.236127233934953
"5071",1.34194948886365,0.23612124082417
"55693",1.6911481127253,0.236052801068915
"259217",1.79437937474711,0.23603888793811
"143098",1.53778059868739,0.235979930011609
"2140",2.99651847599441,0.235965267913355
"346",1.8915032248659,0.235812311750755
"10382",3.05326822877908,0.235738759036835
"83742",2.47070456041788,0.235715386493131
"286006",1.39097857931443,0.235713325045192
"3043",1.60869046956637,0.235646440453247
"9545",1.58035645502881,0.235492696944296
"2526",1.60801442182178,0.235451559960584
"10499",3.24382624477324,0.235344581533356
"6801",4.54363374614628,0.235332393092637
"3778",1.78370257379586,0.235322474700971
"29967",1.87232915041538,0.235294231649523
"163259",2.10871723671292,0.235273365465058
"93589",1.56457361322353,0.235249053158955
"127707",1.20888580895079,0.235102189171136
"401898",1.80881735410767,0.234924269107324
"85474",1.42219880691438,0.234823282855916
"916",5.72001539500839,0.234690400668714
"55787",3.7437467257679,0.234639032530549
"56944",1.87304432929164,0.234630370123562
"55195",1.42058288908617,0.234595151302334
"84765",1.44081052857944,0.234476080389167
"6556",1.12041202102588,0.234284687881384
"57835",1.69796737228742,0.234228093619735
"166614",10.3217083215825,0.234127133858447
"4207",1.44658014738764,0.234118204164933
"54810",1.86285611484871,0.23411140421292
"1687",1.54156729318645,0.234102464496976
"55753",1.96223968489077,0.234089629913717
"55036",1.48780173733576,0.234067074624435
"1644",1.54937881705041,0.233969021736807
"8651",1.24609381546441,0.233939838895656
"729603",1.46475774077892,0.233794711310325
"8325",1.59866797795075,0.233586014832637
"9970",1.99056925675241,0.233501303809862
"6469",1.76641854741635,0.233478198211115
"1063",2.72829646540857,0.233449792869582
"653188",1.35075889996875,0.233428617260895
"22901",1.18645196317328,0.233409063351163
"9214",4.31368785191352,0.233333905284332
"64091",7.29933366827973,0.2333003150051
"79173",1.4050533208728,0.233296221428035
"120892",1.71064423780667,0.233284245363972
"84968",1.2365640694515,0.233263054297178
"57489",2.53682056757499,0.233231958550582
"1789",2.12048590912541,0.233210221181926
"84695",2.66884518065697,0.233113817810978
"10984",1.64502390525701,0.233034340552401
"945",3.34061659759845,0.23298654859275
"2081",2.32683045324312,0.23294025766689
"6928",3.67568753235472,0.232878575162218
"695",2.70952498888998,0.232737524264457
"10451",2.02895653580504,0.232663277572421
"64386",2.26244398805696,0.232606292694008
"283460",1.93642007539532,0.232604986491621
"4065",2.34114092157165,0.232545182212189
"7227",1.85117154242286,0.232527802594134
"163486",2.33455516132718,0.232503747410852
"54886",2.50171258056562,0.232485971054274
"249",1.71515000275112,0.232408871789757
"80023",2.10492812459789,0.23235036059908
"138199",2.96843382654107,0.232269963210513
"8347",1.252768758746,0.232206376924415
"93653",1.86200498537563,0.232125555964793
"10103",1.54355137667841,0.232119801811572
"2857",2.69222330676359,0.232104260727793
"395",1.58491010929273,0.232057044590328
"441027",2.03212270456586,0.232046951905255
"89870",1.5609855514135,0.232038846328443
"139818",2.33511190205176,0.232011020912415
"26115",1.92837669815056,0.231938645288462
"6291",1.95234755219185,0.231907414053634
"54491",1.99565512927704,0.23179421863272
"1944",1.51782804099268,0.231715283511884
"11226",1.71953444534254,0.231714065834274
"117155",1.70955774896251,0.231662567031877
"4145",1.48784082616083,0.231614736170207
"26086",1.61970722553513,0.231360081387107
"7226",2.22872799458621,0.231352318341949
"148046",1.39381729359133,0.231344316983246
"55769",2.01185770108158,0.231326461820052
"647288",1.48062977448225,0.231215353658688
"3987",3.32628865449329,0.231215250757676
"100128288",2.12026559264118,0.231192589827618
"165055",2.28533472557132,0.231099496086338
"84451",2.70823829461592,0.231078293430771
"10742",1.63505626512275,0.231035240622166
"80832",1.40275525240438,0.231023022066294
"22807",2.24354151809731,0.23092951408827
"6604",2.29992556800037,0.230904220274048
"7074",1.38094303491189,0.230788373686685
"5217",1.77385740658953,0.230782797451772
"735301",2.18975407596001,0.230742731090365
"415",1.55959894103072,0.230711078597865
"113277",1.39905732714587,0.230620205521259
"10903",1.53702422740809,0.230562044983718
"10990",2.15118914051152,0.230541620056745
"253635",3.0162841408411,0.230491207259572
"57556",1.96887735064016,0.23046206641629
"654342",2.62962612178863,0.230408937395571
"3626",1.8766673114257,0.230367140318509
"221061",1.84155260496407,0.230328410135385
"10891",1.40279249977952,0.230216087596379
"441094",2.542252458364,0.230197407156158
"25903",4.31234964060903,0.230161092240379
"23132",1.89659863112941,0.230140010515056
"84002",1.77264040315407,0.23008364427959
"284992",1.4798225038317,0.230028703208957
"11025",3.18488446427254,0.230017482696952
"349114",2.60880604796128,0.229978695234268
"4157",1.6399736804203,0.229958322623019
"256435",4.55417755108038,0.229901789537282
"1879",5.11457261252211,0.229854502875084
"8718",1.41800070973098,0.229795509420755
"58985",1.3149375925251,0.229759766441282
"55723",2.07957997373336,0.229636086769279
"50856",3.30627317659494,0.229604755979246
"9668",1.67324271806544,0.229500643066893
"9886",1.48474008886919,0.229484092583563
"152877",1.3729613659957,0.229483039511388
"57538",1.41964409212738,0.229454539073088
"57707",2.30099280050299,0.229348495520683
"57685",1.67879373970228,0.229303109781221
"5734",2.41712132164791,0.229290046736117
"54829",1.80705743329544,0.229286799550212
"6296",1.91469517583229,0.229168878433084
"401427",1.63522297433836,0.229049532903272
"3213",2.11689160515756,0.229031358526286
"83871",1.36924370260735,0.228921167292624
"366",2.93402943377367,0.228920600727605
"53345",1.98475158913399,0.228900209054875
"80741",1.22448603835552,0.228883387919726
"23529",1.73208232107429,0.228801166927769
"91653",3.6639567641547,0.228736799913599
"151507",1.43000531239493,0.228675891070908
"728635",2.23800590105534,0.228642801705895
"389337",1.50440230316576,0.228598785829784
"1145",1.48786621530877,0.228541907531862
"55184",2.48993596145902,0.2285282528438
"255758",1.79829878207125,0.22844259693956
"58496",2.18237698702746,0.228434955595095
"3429",1.3230239220822,0.228407241749717
"6710",1.57000420820107,0.228399626042743
"9649",1.45276718860094,0.228385198298765
"4199",1.5349176343408,0.228377972539431
"79906",1.35306546554499,0.228376421916658
"114897",5.779139814976,0.228214794991336
"2115",1.48416688600447,0.228210255503499
"1675",5.3067665471001,0.228152595486874
"100286844",1.4246251303177,0.228149622235611
"303",2.00339764131006,0.228044753006064
"7004",2.37539323876579,0.227989869842866
"8482",1.57771640454729,0.227874204641651
"352961",1.48684663495833,0.227763243596998
"388324",1.88263363026283,0.227748214831715
"151246",4.00789765973809,0.227711942554614
"2947",1.47868802444864,0.227705760613175
"9768",4.31242955225386,0.227690345766547
"154214",1.84072240860223,0.227680856824665
"1197",1.73757029521534,0.227468451219515
"81543",1.99272244773966,0.227406857767487
"9837",6.41454811020517,0.227329379432699
"550631",1.48250852914376,0.227293456068068
"6300",1.67851341759722,0.227292264564209
"6513",2.04695558726255,0.227285943688155
"7098",1.86059354582195,0.227270478446577
"7498",2.49130593261793,0.227207038149804
"8514",1.29378280837284,0.227206788874705
"3310",1.17761153804826,0.227184211511352
"375190",1.77045703637395,0.227096921772635
"342979",1.5150368761472,0.227086466985662
"9843",2.2017672175717,0.226883449341825
"7366",1.58938675115194,0.226826871484524
"79611",1.86185561300112,0.226708932297717
"8706",2.23933197202693,0.226673750363109
"391059",2.14201212759106,0.226662681235779
"150368",1.65446265095054,0.226653899924909
"729375",1.62443092385654,0.226573620083611
"79968",3.09700363997936,0.22656785344459
"55422",1.18256208708575,0.226524173595254
"219902",1.84278492743869,0.226353666852878
"152926",2.25421253041947,0.226312485614321
"11076",1.51128048776805,0.226201701594446
"1238",1.49202001167781,0.226184458127549
"5210",2.29806944669943,0.226107878999175
"728392",1.33308714333675,0.226014052695136
"2274",1.63921230889389,0.225995862382202
"401052",2.04879198123013,0.225977281273227
"284185",1.29263852335872,0.225939465352412
"56907",1.72474196995153,0.225904365579789
"1875",1.98323019729881,0.225848884497217
"1562",1.8175211963979,0.225846385431909
"7216",1.67319382908597,0.225806936873691
"83982",2.17875636827936,0.225754003257942
"126969",1.95711860974112,0.225738424749165
"127700",1.6845636312735,0.225656941867405
"2920",1.64704171065696,0.225611136772048
"2177",5.04212086144348,0.22552466337751
"283554",1.86405951806236,0.225498701330887
"90293",1.27005892689757,0.225459728336328
"56925",2.98009806958686,0.225452585353368
"158405",2.63521319974521,0.2254510886355
"51299",1.2363081047911,0.225416401667983
"56937",1.90329771358919,0.225344443599503
"113130",2.69099530252718,0.22532352851416
"143903",2.23334203256003,0.225187500759457
"114907",1.47302395251161,0.225182289362665
"79971",1.60928065334005,0.225102142546017
"8705",1.60813325396558,0.224997020400692
"78989",1.60656400606879,0.22498404554359
"80342",5.79592854642067,0.22492449979779
"100130776",2.15393832715306,0.224853976919459
"7025",1.69058771513884,0.22483708574087
"1794",8.11295624163363,0.224769621861897
"23767",1.49704445993356,0.224733293706753
"7579",2.1544017930614,0.224677351018944
"4600",2.45231733653689,0.224634704079559
"259295",1.66063584954948,0.224610921326718
"148268",1.30922850202164,0.224601665553503
"1733",1.72604685717277,0.224585786749119
"55107",1.51687354733394,0.224528463314422
"89857",4.84841658343986,0.224521859164907
"339105",1.34513831262482,0.224451150577012
"22995",2.19373792345426,0.224415188693004
"9823",2.25157471752138,0.224407256079997
"7365",1.79596917604165,0.224271760326284
"11213",1.94805984805863,0.224212520488925
"91543",1.90536291094356,0.224178477607926
"83716",2.07522992087794,0.224139956905853
"80726",1.26785422957608,0.22412165230812
"148523",1.46489986624048,0.22406745201591
"160760",2.19615825298796,0.224034955846394
"10046",1.67143876578744,0.223852441496299
"7292",1.28553663797228,0.223788310839038
"54437",1.59716140296986,0.223750626028121
"9420",1.62545355992322,0.22356555727964
"9902",1.90805393503702,0.223550692121765
"5334",1.60765244597283,0.223548682618289
"23508",1.79525228316715,0.223530213938228
"114881",1.82596789268697,0.223490993369025
"4818",2.14216788242076,0.223385759632959
"9452",1.36167118101118,0.223369487567809
"80704",1.81865318816929,0.223320829405876
"165918",2.93461196730821,0.223260322414748
"7100",1.89718803707019,0.223260204875599
"80263",2.40281081233172,0.223211202376054
"284349",2.16449889818885,0.223137948742188
"84078",3.13465562105193,0.223062337898147
"374928",1.87093652817329,0.223027855672715
"494513",1.54349452401606,0.223000493161875
"23136",3.99371883027201,0.222998743552882
"7691",1.66476400010818,0.222951555705208
"64333",4.71516512112653,0.22294597605583
"79658",1.91268559024594,0.222918454358967
"55924",1.53561962430332,0.222805012375424
"23037",1.61241591041173,0.222759168211015
"136853",1.2495293172955,0.22270606727108
"58510",1.73062436745562,0.222683122137813
"10235",1.3226206000821,0.222671564964962
"25849",1.39861574949763,0.222660929813055
"57082",2.19839384468022,0.222583989620356
"151963",1.91827924539999,0.222560471722143
"146057",2.92981237637214,0.222546415720674
"55619",3.85442300869838,0.222520515197942
"84071",1.89988031509373,0.222501607312752
"374443",2.39791033386017,0.22241242944836
"83983",1.53976325756834,0.22229963314622
"1559",2.29743417670996,0.222293753084349
"2877",1.65582964438262,0.222203220398988
"84645",1.69015331958612,0.222136935170216
"79924",1.77104866215329,0.222124703796294
"2678",1.32169241067963,0.222030506024252
"56953",1.61073019510456,0.222028260250249
"91147",1.89323279347227,0.222025328522931
"145508",2.33308915376399,0.221896411339273
"25819",1.77285248670437,0.22189021158408
"2624",1.4927093814261,0.221755714536628
"6546",4.77146339957627,0.221719059441258
"11182",1.75501252836814,0.22167388222861
"388566",1.8127549167306,0.221624078456503
"114822",1.77168281943741,0.221521597730938
"84059",1.22846332348024,0.221032125018866
"1491",2.25796856837388,0.22101283341356
"55843",2.8953345648471,0.220908609905603
"6712",1.7906297738048,0.220885713015188
"51191",1.36145521677506,0.220850152238799
"23624",1.50844307815485,0.220674442627733
"146434",1.59690866081698,0.220559278108771
"81794",1.65537357426154,0.220508381060161
"9450",3.51823511126521,0.220422933984954
"57134",2.49467654619841,0.220336840790035
"255403",2.64524087276201,0.220259192969716
"8676",2.64741412434244,0.22018979132232
"2938",1.61104702613582,0.220128126753797
"9901",1.97287280919565,0.220124410935191
"10060",2.51043338757242,0.220070445508759
"51267",2.01048314573932,0.22005398134169
"221527",1.89649077581557,0.219977889815354
"4828",1.50167762417131,0.219945083821594
"57600",2.30652027105744,0.219927874311785
"285966",1.35642970586815,0.219919882707758
"10231",2.11255930380498,0.219818804535535
"23491",1.57182470029742,0.219717281584237
"9706",1.66238222659704,0.2197102326311
"54629",3.55531850780918,0.219699783941993
"91683",1.36452369946255,0.219654110096953
"3273",2.10957736167272,0.219627968490995
"83473",1.55387927411584,0.219614901918478
"2713",1.60438900005277,0.21954229866197
"2116",1.9154689790361,0.219505532788399
"7784",2.08741345408322,0.219485648894507
"200010",1.5148909042263,0.219425828251259
"647121",1.75806003072603,0.219367234723788
"79649",1.61493266386565,0.219285662316656
"80323",1.79849088505435,0.219214754727116
"2653",1.6719560699093,0.219206624552746
"5629",2.6088308579857,0.219132027781055
"94015",1.6117288862774,0.218935619048513
"64167",1.22221992497177,0.2188943869756
"6799",1.600836111726,0.218891202633997
"493812",3.00799079907117,0.218784405219719
"222256",1.63436989833329,0.218720558000865
"6886",1.8945515469893,0.218715969727486
"10052",2.19351735155403,0.21864031394093
